author,comment,likes,published_at,total_replies
@simran-qp5xi,Racer be like = jalwa hai hamara 😅😅,1,2024-01-27T06:22:05Z,0
@MdAtiarRahman-xv1dj,Race lover ❤,0,2024-01-24T20:11:23Z,0
@DaquanHarrison,4:57 4:59 5:00 5:10 5:11 5:12 5:13 5:17 5:21 5:23 5:24 5:25 5:38 5:41 6:34,0,2024-01-23T11:35:35Z,0
@PandaKidsplus,"Long time no watch, but still nice 😮😮",0,2024-01-23T10:31:28Z,0
@RK.COMPARISON,Movi name,1,2024-01-21T04:39:32Z,0
@Alko-vb8of,first 25 seconds is terrifying to me forsome reason,1,2024-01-20T17:46:12Z,0
@MichelleNghi,What was in the case?,0,2024-01-20T09:48:17Z,0
@mannyorozco9656,That rocket bunny brz needed more screen time,1,2024-01-19T19:39:42Z,0
@afterschool_racer,Did this guy tried something out of nfs most wanted,0,2024-01-18T15:56:31Z,0
@electricbird423forester9,Soo if the GTX has 5k Horses what about the 09 charger SRT8 from fast 5,3,2024-01-17T09:00:53Z,0
@PereyraD501,2:11 literalmente toretto uso la trampa del need for speed most wanted 2005,1,2024-01-15T01:54:54Z,0
@hermitgreenn,Imagine if one of them figured out to shoot out the tyres.,0,2024-01-12T21:32:25Z,0
@whitewolfpack5212,"If it was BRIAN driving that BRZ, Brian would've stayed on Dom's tail for abooooooout, the whole chase.",1,2024-01-12T01:45:08Z,0
@koleszgdanska7149,5:31 w h a t 😂😂😂 Did he really just casually punch out that door,0,2024-01-11T19:34:00Z,0
@josearmandoquicho1383,Dodge RAM trx: HA! G @ Y S!,0,2024-01-10T21:25:02Z,0
@zephyr1018,2:01 bro did a pursuit breaker,0,2024-01-09T22:03:03Z,0
@VulindlelaMagidela,American musle 💪💪💪🙏🙏🙏🙏🙏  strongest car🚗,0,2024-01-08T22:20:00Z,0
@هانيطلالبنعبدللهالناصرلناصرز,المراه,0,2024-01-08T14:18:14Z,0
@synergy8879,so they couldn’t just pop his tires 😂,0,2024-01-06T23:05:09Z,0
@Itx_Srijan-x2y,It's faith of furious,1,2024-01-06T12:33:20Z,0
@ddvantandar-kw7kl,Great Video,0,2024-01-05T13:59:25Z,0
@ungurdani8346,Salut my friend super car super video subscribe subscribe ..,0,2024-01-05T11:33:02Z,0
@Bbttyedd,Awesome,2,2024-01-04T07:01:10Z,0
@yahirguzman2323,The team vs Dom car,0,2024-01-03T15:32:01Z,0
@gpst51r,"The Fact is..
Only Brian can stop dom 😂",2,2024-01-02T05:14:41Z,0
@emyelmasry7939,that's the quantum part,0,2024-01-01T21:38:27Z,0
@YyyyYyy-f2m,Ini fast and furious brp,0,2023-12-31T06:42:18Z,0
@johnsonjr8125,6:20 he started to take care of Shaw after he get shot,0,2023-12-29T20:00:06Z,0
@grandmasterstitch9964,"The Fast & The Furious (2001),
2 Fast 2 Furious (2003),
The Fast & The Furious: Tokyo Drift (2006),
Fast & Furious (2009),
Fast Five (2011),
Fast & Furious 6 (2013),
Furious 7 (2015),
Fate Of The Furious (2017)
F9: The Fast Saga (2021),
Fast X (2023)",5,2023-12-27T20:56:37Z,0
@grandmasterstitch9964,Never turn your back on your family.,2,2023-12-27T20:51:52Z,0
@Turgineer,5:21 Who suggested he mount the hook launcher on the roof of the car?,0,2023-12-27T17:50:57Z,0
@Nemesis0921,"As much as I like the charger I really liked the GTX, they should've brought it back",1,2023-12-27T02:28:55Z,0
@DomoniqueGoodman-Ryant,"Dom.    Hlm
  B.         B.       Car.      GTX",0,2023-12-26T22:02:31Z,0
@GeoBot_Gaming,"Nice, what wheels are they rocking? need for of them please :))",0,2023-12-26T16:34:29Z,0
@A_Dirrty_Bird,Stopped watching these movies after 2 Fast 2 Furious. I have no idea what the fuck i just watched.,1,2023-12-26T02:04:51Z,0
@rikomedina3626,So f###ing dumb.,0,2023-12-25T12:01:34Z,0
@nickg3755,Dom is the most overpowered movie character ever,2,2023-12-25T04:10:41Z,0
@Looneybird-so5bm,Dude this movie franchise became to “ looney tooney 🤪🤪😜😜” / “ inspector gadget “‘,1,2023-12-25T03:49:47Z,0
@rehanr3096,5:46 makes me feel uncomfortable. Just look at the F-Type's chassis bend.... 😣,4,2023-12-24T21:12:18Z,0
@大嶺理枝,❤❤❤❤❤❤❤おきなわいっもきてほしいさいこうなばしょうですよ❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉😂😂😂😂😂😂😂😂,1,2023-12-23T20:12:52Z,0
@Jani_Ikävalko,....and he drives 5000bhp car. amazing guy,0,2023-12-23T15:20:23Z,0
@Matt-1567,Lmao this is so dumb,2,2023-12-23T09:33:14Z,0
@yudajd9665,Dom's car was legit 🙌🏾. Only Bryan could've come close in stopping him,12,2023-12-22T23:55:57Z,0
@dennisthewalker,That shit made no god dam sense lol,3,2023-12-22T20:21:22Z,0
@egoruderico3038,This is why they can never just retire and have enough money to enjoy life. They keep buying luxurious and expensive cars for their heists and beat the crap out of them.,0,2023-12-22T05:08:34Z,0
@Khaleel85,Anybody noticed how fast letty ran when she snatched that briefcase? She was bookin it 🏃‍♀️,0,2023-12-22T00:21:32Z,0
@shadzep2701,"Simple thing, you've got two people in 1 car, have one get out and pull him out of the car",0,2023-12-21T04:21:15Z,0
@ingle_amit8737,"He is torretto and only Brian can beat him in a race,we miss you Brian ❤️🥹",0,2023-12-20T20:43:07Z,0
@leojouanaud7332,Trop de la balle !!!😂😂😂,0,2023-12-20T16:47:22Z,0
@soccernoodle17x,What even is this? Is this supposed to be a comedy lmao bc I really can’t take this seriously,0,2023-12-20T08:03:13Z,0
@dt8587,Who watches this shit?,1,2023-12-19T06:22:09Z,0
@NicholasBathula,please put more clips of Fast & Furious 9 in 4K HDR please.,0,2023-12-18T17:05:34Z,0
@mohamadriza1598,3.06 very smarty time,0,2023-12-18T15:52:18Z,0
@mohamadriza1598,In hollywood nothing cant stop dom😂😂,0,2023-12-18T15:48:58Z,0
@dilrajsingh6393,Exotics are nothing against muscle,0,2023-12-18T09:15:12Z,0
@thiccchungo1041,I love how in Fast and Furious there are legit power levels and it’s established that Dom Toretto is the strongest one 😭,0,2023-12-18T06:48:40Z,3
@Hayouramonster,he gott Hvw 2000hp more like FAMILY,0,2023-12-17T19:27:02Z,0
@Cactus464,5:31 HOW DOES HE HAS SUCH A STRONG FRICKING ARM OR HEAD?!,3,2023-12-17T04:40:37Z,0
@Netryon,"Some parking is like this 1:03 if parking space cannot bigger because of the buildings, but street sideways are still too tall to park it like this. Maybe you can't be such not like everybody else car, but you dreamed about it after first NFS unbound release. Won't be able to drive it like this in the public streets - that must be sworn to The Black Temple municipality representatives this good behavior or they with police would forbid it or won't ensure that public safety - because they could 1:17 and google car would ask why it's high suspension wallstreet car - because cars like these define this industry.",0,2023-12-16T16:41:55Z,0
@shiraoririn,"If a movie is cring, then its just another bad movie.
But if it goes beyond a certain point, then ironically it becomes a great movie",0,2023-12-15T20:49:28Z,0
@anthonyt1t5,They did not do Scott Eastwoods character any favors in this movie. He had potential to be a decent character but nobody likes a by the book annoying cop. If there were plans to let have some character development then they did a poor job In setting it up,0,2023-12-15T03:08:35Z,0
@hectorcastillo3943,Those hinges nuts and bolts are really tough 😂,0,2023-12-13T19:00:14Z,0
@Blockplay2350,So a 2000 hp rear wheel Drive car has that much traction? Really 💩,0,2023-12-13T17:24:23Z,0
@esakkithevar8757,https://drive.google.com/file/d/13rnQSBByVNbIe3uAS9UlApyY44hSqXgV/view?usp=drivesdk,0,2023-12-12T03:47:07Z,0
@esakkithevar8757,https://drive.google.com/file/d/13rnQSBByVNbIe3uAS9UlApyY44hSqXgV/view?usp=drivesdk,0,2023-12-12T03:47:02Z,0
@dilrajsingh6393,Muscle class cars are  awesome as f***,0,2023-12-10T14:35:54Z,0
@JordanYapp-ve4xs,I'm your fan of this movie😎😎😎😎,0,2023-12-09T21:19:33Z,0
@dinunagdevani507,Why don’t they box him in rather than pulling on his car 🙃,0,2023-12-09T19:19:45Z,0
@nhtp342501,No one shoot the engine bay.....😅,0,2023-12-09T05:15:45Z,0
@mikejames2723,lol a black man’s soul was crushed whenever he rammed his Bentley,0,2023-12-08T16:56:32Z,0
@PrathameshBhat7288,"\"hi5 namaste\" good noon & good video buddy:-*",0,2023-12-08T07:52:52Z,0
@TheAristocats-o9v,Brustwarze!,0,2023-12-08T05:02:14Z,0
@je5777,4:00 close your eyes and only listen to what he's saying 😏,0,2023-12-07T23:56:54Z,0
@DemiladeLizzy,I love how dom drive 😂 he's the best driver,2,2023-12-07T19:30:17Z,0
@yurimargarin11,The most NON SENSE movie. Back to racing pls,0,2023-12-07T17:12:39Z,0
@TheG60528XiJinPing,Goofy ass movie,1,2023-12-07T07:30:55Z,0
@harryh1520,Fast and furious which part this movie scene?? Plss tell me guys I wanna download and watch as soon u people reply thanku ❤,1,2023-12-06T14:43:48Z,0
@NicholasBathula,4:50 HOTWHEELS!!!!!,26,2023-12-06T02:56:02Z,0
@yecsonfranciscopestanorodr2756,"continuo el parrafo anterior que me equivoqué, ( puse instrucciones y queria escribir instituciones) y si no se resuelve el asunto conversando, para eso estan las instituciones legales de justicia.",0,2023-12-04T23:38:03Z,0
@yecsonfranciscopestanorodr2756,"Como Vin Diesel ama y estima a Michelle no la lastimo. A pesar del problema que tenía con sipher o sifer en esa película. Se cumple que lo que se ama, se aprecia y se estima y lo que simpatiza y las personas que caen bien,   no se lastiman. Y si las personas son malas tampoco se lastiman, no hay que tomar la ley por nuestras manos, para eso está el diálogo pacifico, y si no se resuelve el asunto conversando para están las instrucciones.",0,2023-12-04T23:29:48Z,1
@iTzCorey,Dom the only man on earth who's shoulder can knock a door off without issue.,0,2023-12-04T18:46:35Z,0
@RomeoCela-w8l,HqNhsss,0,2023-12-01T07:45:19Z,0
@AnthonyBruce025,"If only... if only
Brian was there 🤧",2,2023-11-30T23:54:45Z,1
@Bigbrothervipkosov,fake fake 1 or 4 fake,0,2023-11-30T21:51:20Z,0
@ewrepz,its actually comical that this is what these movies have become,0,2023-11-30T07:04:16Z,0
@นามสุทินสุวรรณแสง,55555555เจ็บเว้ยเเต่ชินจนไม่รุ้สึก,0,2023-11-30T03:43:46Z,0
@NicholasBathula,Please put more 4K HDR clips please 🙏,0,2023-11-29T19:55:47Z,0
@gokulgowda3128,2:01 that's some nfs move right there !!,0,2023-11-29T18:11:38Z,0
@amandathelwell5133,Damm this scene was so awesome 🎉,1,2023-11-26T17:27:38Z,0
@براهيمعلاءهاشم,❤❤❤❤❤❤❤❤❤,0,2023-11-25T20:07:51Z,0
@TheNashFiles,"Fun fact: this scene was filmed in Cleveland, Ohio! Check out my YouTube channel for the filming locations of many fast & furious movies!",0,2023-11-25T16:03:56Z,0
@Adeshgaming69,o this vidoe is very best         pleas like for me🙏🙏😥😥😥😟,0,2023-11-25T14:52:31Z,0
@johnsanchez177,I love how at 5:02 the v8 engine just roars and or let's loose,81,2023-11-17T14:48:58Z,1
@notfaisal-,https://youtube.com/shorts/087CSrdYrV4?si=a3eTDIN3W1boAnqJ,0,2023-11-17T08:28:56Z,0
@PurpleMonkeyWaffle,"The Fast And The Furious was a trilogy, PERIOD. This is shit.",0,2023-11-15T04:32:58Z,0
@bct_planespotter5598,"I think the \"no no no no this my Bently\" is the most realistic part of this clip",0,2023-11-14T15:36:24Z,0
@waqasmatoo7950,Deckard was the only villain who beat all crew alone,0,2023-11-14T12:44:45Z,0
@jaredharris1970,Now everyone rocking chargers and hellcats because of this movie,0,2023-11-12T00:35:38Z,0
@RobloxKUNGENKUNGEN,jag älskar er musik,0,2023-11-09T16:51:43Z,0
@ZyneXPlayZZ870,Which fast furious is this,0,2023-11-08T13:59:04Z,0
@RajeshKumar-wj5jz,Who is Part,0,2023-11-08T09:16:14Z,0
@حسن-س2ل1غ,احسن سايق,0,2023-11-06T20:05:27Z,0
@BloodofaFool,I stopped watching after Paul died but damn these movies have gone off the rails. So far from simple car racing. It needs to end.,0,2023-11-06T17:59:05Z,0
@Stephanielamponvingno102,Was that the Rock?,0,2023-11-06T08:01:49Z,0
@ganozjerome3426,"Well, In my opinion, it was a bad idea for Dom's team to get in the way of trying his possible best to race against time to save Elena. That interruption from Letty and the others caused the brutal and heartbreaking death of Elena, who is Brian's Biological mother. I immediately felt like berating and chastising Dom's family for that one. At least, Letty should see what is happening by observing Dom's expression and looking deep in his eyes to know what's going on.  Elena's death made me really cry heavily 😭😭😭😭",2,2023-11-06T03:29:52Z,1
@tmc8516,One of the dumbest scenes ever made,0,2023-11-05T18:49:22Z,0
@tambirahmed789,Full move,0,2023-11-03T11:45:23Z,0
@nafsalnzr5597,Dom : Ithokke enthu 😹😹,0,2023-11-03T04:13:11Z,0
@subtleprelude2400,"what a stupid franchise, stopped watching at fast five",0,2023-11-02T21:37:26Z,0
@hunterphillps,Deckerd Shaw just cracked his neck 😂,1,2023-11-02T06:58:20Z,0
@gianlucafoti9247,Che film è?,0,2023-10-30T22:44:01Z,0
@davidbilla3519,It's a best scene in the film,0,2023-10-30T10:03:10Z,0
@mewtwo.150,The saga gets more stup!d with each movie 😂,1,2023-10-30T06:25:59Z,0
@danieloteo7471,No manches que se fumo vin diésel empujar una puerta con suficiente fuerza para empujar una camioneta blindada,0,2023-10-27T03:31:59Z,0
@ЗинаидаАга-Вердиевна,Кто голосует за меня?,0,2023-10-26T16:46:53Z,0
@ЗинаидаАга-Вердиевна,Люди прям очень сильно офигели ккоьутобы сними такое впервые случилось,0,2023-10-26T16:46:01Z,0
@ЗинаидаАга-Вердиевна,Он вас небоится !!!!!!!,0,2023-10-26T16:44:10Z,0
@ЗинаидаАга-Вердиевна,И это всё что он может!,0,2023-10-26T16:43:44Z,0
@StephenSmith-e6k,Im gonna say it...the rock is way over rated and a terrible actor...the fast movies quickly went down hill when he joined.,0,2023-10-25T19:05:44Z,0
@manojmantriwad,Movie nem,0,2023-10-25T14:49:50Z,0
@abdullahalmamun2707,ছবির নাম কি,0,2023-10-25T10:28:53Z,0
@IANRogel09,"6:49 Imagine  If Brian was there he would tell Dom:
Why are you doing this, Dom? You are my brother and friend, don't turn you back on family
Dom:  Forgive me  Brian, I got no choice",36,2023-10-24T17:51:43Z,2
@FitteyHussain,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2023-10-24T17:05:54Z,0
@user-ug8ul6ee9pdr,Tá bom então obrigada por tudo que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu quero,0,2023-10-24T15:58:48Z,0
@user-ug8ul6ee9pdr,Tá bom então obrigada por tudo que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu,1,2023-10-24T15:53:56Z,0
@user-ug8ul6ee9pdr,Tá bom então obrigada por tudo que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu quero fazer,1,2023-10-24T15:52:34Z,0
@user-ug8ul6ee9pdr,Tá bom então obrigada por tudo que eu quero fazer pra mim e o que eu quero fazer pra mim e o que eu quero fazer pra mim e o que,0,2023-10-24T15:52:12Z,0
@user-ug8ul6ee9pdr,Tá bom então obrigada por enquanto não sei se vou conseguir ir no médico e o que eu quero fazer pra mim e o,0,2023-10-24T15:51:40Z,0
@markbailey7937,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,2023-10-23T01:55:08Z,0
@natasiataylor3398,Roman yea😂,0,2023-10-22T21:08:02Z,0
@ferdinandumali5945,imagine brian was there to save dom from getting harpooned then he was driving his orange 1999 toyota supra,0,2023-10-21T10:13:21Z,0
@BongLausJr,Com sexy coming trur,0,2023-10-18T11:11:40Z,0
@Srrial,muscules and car power 🤣,0,2023-10-18T06:46:26Z,0
@hakanflodin4555,This scene is so stupid but so entertaining!,0,2023-10-17T16:46:36Z,0
@salimaxaydarova,🎉😮😮😮😮😮😮😮😮😮,0,2023-10-17T14:00:28Z,0
@brandengoss2289,Try 5000hp,0,2023-10-16T21:05:20Z,0
@LuisMiguel-gr2hg,He didnt kill anyone at the florist... 😂😂,0,2023-10-16T00:27:06Z,0
@kimo-k3597,Love the pure old v8 roadrunner of American muscle,3,2023-10-08T18:50:32Z,0
@athal-one,https://youtube.com/@VidBit_69?si=eoR6c2wtfdeqb1Gg,0,2023-10-05T16:55:08Z,0
@RientheAbecedo-hm2if,Estas son la piratas q compra policias,0,2023-10-04T20:11:52Z,0
@RientheAbecedo-hm2if,Las q asesino usara grabaciones pa pajiarse en Las q mato,0,2023-10-04T20:11:30Z,0
@RientheAbecedo-hm2if,Hillary Clinton ve contadores luz ve Vargas felicita pabon asesinto Carmen mayaguez,0,2023-10-04T20:10:29Z,0
@RientheAbecedo-hm2if,Esta Pago asesinatos,0,2023-10-04T20:07:09Z,0
@RientheAbecedo-hm2if,Dice robo dinero fedrral Este le paga dice sobornos Univision tenia seguir viniedose tiene ordenes fusilamiento en Doral,0,2023-10-04T20:03:51Z,0
@RientheAbecedo-hm2if,Estan raro especilsta homicidios no ven asesinatos,0,2023-10-04T20:02:54Z,0
@RientheAbecedo-hm2if,Ay matar Univision ilia Calderon,0,2023-10-04T20:01:53Z,0
@RientheAbecedo-hm2if,Et dice q fbi Pago issis generales americanos,0,2023-10-04T20:00:48Z,0
@RientheAbecedo-hm2if,Robo indentidad hiso contratos cosas de lo MiO da culo bodas dice,0,2023-10-04T19:59:32Z,0
@RientheAbecedo-hm2if,El raso fue contestar por Los generales,0,2023-10-04T19:58:46Z,0
@RientheAbecedo-hm2if,Etc graven modus estos robar cuentas ebtran cuentas darse contestar usuario cuentas tribunal pena capitales esta online pa lo tan grave,0,2023-10-04T19:57:40Z,0
@RientheAbecedo-hm2if,Daco closed hip hop,0,2023-10-04T19:55:39Z,0
@RientheAbecedo-hm2if,What at piece art,0,2023-10-04T19:54:08Z,0
@RientheAbecedo-hm2if,Ghetto in cop love,0,2023-10-04T19:53:41Z,0
@RientheAbecedo-hm2if,Federal Pago pa asaltar casas dice cerdo,0,2023-10-04T19:53:07Z,0
@RientheAbecedo-hm2if,Bipolaridad,0,2023-10-04T19:52:51Z,0
@RientheAbecedo-hm2if,Biolaridad efermedad impide trabajar,0,2023-10-04T19:52:32Z,0
@RientheAbecedo-hm2if,Oh my good what repent love from ghetto cops,0,2023-10-04T19:51:28Z,0
@nika5492,Proof that dom is best drivee😊,0,2023-10-02T17:14:53Z,0
@Eduardo-e2j,Rsjevtke,0,2023-10-01T13:56:46Z,0
@MrWabaki,"This series should have ended with Tokyo Drift, what a over the top shit show.",1,2023-09-28T21:23:14Z,0
@KADI-k7q,The Fafe of the,0,2023-09-28T09:04:36Z,0
@Sonuchotila,😂😂😂😂😂😂😂😂,0,2023-09-27T11:45:57Z,0
